Anatomy,Anatomy_ID,Relation,Gene,Gene_ID
lymph node,UBERON:0000029,EXPRESSES_AeG,RBM4,5936
lymph node,UBERON:0000029,EXPRESSES_AeG,LIN7B,64130
lymph node,UBERON:0000029,EXPRESSES_AeG,LCP2,3937
lymph node,UBERON:0000029,EXPRESSES_AeG,TNFAIP3,7128
lymph node,UBERON:0000029,EXPRESSES_AeG,GLO1,2739
lymph node,UBERON:0000029,EXPRESSES_AeG,CTCF,10664
lymph node,UBERON:0000029,EXPRESSES_AeG,FCHSD1,89848
lymph node,UBERON:0000029,EXPRESSES_AeG,NSDHL,50814
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF470,388566
lymph node,UBERON:0000029,EXPRESSES_AeG,SLITRK4,139065
lymph node,UBERON:0000029,EXPRESSES_AeG,NPR3,4883
lymph node,UBERON:0000029,EXPRESSES_AeG,SAA1,6288
lymph node,UBERON:0000029,EXPRESSES_AeG,CLIC1,1192
lymph node,UBERON:0000029,EXPRESSES_AeG,TAF12,6883
lymph node,UBERON:0000029,EXPRESSES_AeG,GNE,10020
lymph node,UBERON:0000029,EXPRESSES_AeG,SNRPB,6628
lymph node,UBERON:0000029,EXPRESSES_AeG,PAPOLA,10914
lymph node,UBERON:0000029,EXPRESSES_AeG,RPUSD2,27079
lymph node,UBERON:0000029,EXPRESSES_AeG,KYNU,8942
lymph node,UBERON:0000029,EXPRESSES_AeG,LATS1,9113
lymph node,UBERON:0000029,EXPRESSES_AeG,CAPN3,825
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC7A1,6541
lymph node,UBERON:0000029,EXPRESSES_AeG,CEP85,64793
lymph node,UBERON:0000029,EXPRESSES_AeG,IMPA2,3613
lymph node,UBERON:0000029,EXPRESSES_AeG,MRPL54,116541
lymph node,UBERON:0000029,EXPRESSES_AeG,SH3GLB1,51100
lymph node,UBERON:0000029,EXPRESSES_AeG,NFYB,4801
lymph node,UBERON:0000029,EXPRESSES_AeG,PNMA2,10687
lymph node,UBERON:0000029,EXPRESSES_AeG,TCP1,6950
lymph node,UBERON:0000029,EXPRESSES_AeG,CDK10,8558
lymph node,UBERON:0000029,EXPRESSES_AeG,ASB1,51665
lymph node,UBERON:0000029,EXPRESSES_AeG,ATPAF1,64756
lymph node,UBERON:0000029,EXPRESSES_AeG,CTPS2,56474
lymph node,UBERON:0000029,EXPRESSES_AeG,TOP3B,8940
lymph node,UBERON:0000029,EXPRESSES_AeG,LAIR1,3903
lymph node,UBERON:0000029,EXPRESSES_AeG,CYGB,114757
lymph node,UBERON:0000029,EXPRESSES_AeG,SRSF6,6431
lymph node,UBERON:0000029,EXPRESSES_AeG,ND4,4538
lymph node,UBERON:0000029,EXPRESSES_AeG,NAT14,57106
lymph node,UBERON:0000029,EXPRESSES_AeG,KDM2A,22992
lymph node,UBERON:0000029,EXPRESSES_AeG,INSM1,3642
lymph node,UBERON:0000029,EXPRESSES_AeG,SH3D21,79729
lymph node,UBERON:0000029,EXPRESSES_AeG,ZBTB49,166793
lymph node,UBERON:0000029,EXPRESSES_AeG,AKR1C3,8644
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM199,147007
lymph node,UBERON:0000029,EXPRESSES_AeG,UBE2R2,54926
lymph node,UBERON:0000029,EXPRESSES_AeG,SLCO4A1,28231
lymph node,UBERON:0000029,EXPRESSES_AeG,GOLPH3,64083
lymph node,UBERON:0000029,EXPRESSES_AeG,TFPI,7035
lymph node,UBERON:0000029,EXPRESSES_AeG,RPTOR,57521
lymph node,UBERON:0000029,EXPRESSES_AeG,TPT1,7178
lymph node,UBERON:0000029,EXPRESSES_AeG,MCU,90550
lymph node,UBERON:0000029,EXPRESSES_AeG,LAMA4,3910
lymph node,UBERON:0000029,EXPRESSES_AeG,GFPT2,9945
lymph node,UBERON:0000029,EXPRESSES_AeG,COL6A6,131873
lymph node,UBERON:0000029,EXPRESSES_AeG,CD79A,973
lymph node,UBERON:0000029,EXPRESSES_AeG,RAB2A,5862
lymph node,UBERON:0000029,EXPRESSES_AeG,NR1H3,10062
lymph node,UBERON:0000029,EXPRESSES_AeG,RNF5,6048
lymph node,UBERON:0000029,EXPRESSES_AeG,C11orf54,28970
lymph node,UBERON:0000029,EXPRESSES_AeG,IP6K1,9807
lymph node,UBERON:0000029,EXPRESSES_AeG,SNX15,29907
lymph node,UBERON:0000029,EXPRESSES_AeG,HOXA3,3200
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF747,65988
lymph node,UBERON:0000029,EXPRESSES_AeG,OVGP1,5016
lymph node,UBERON:0000029,EXPRESSES_AeG,TANC1,85461
lymph node,UBERON:0000029,EXPRESSES_AeG,PRKAG1,5571
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF552,79818
lymph node,UBERON:0000029,EXPRESSES_AeG,ERCC1,2067
lymph node,UBERON:0000029,EXPRESSES_AeG,PRPF38B,55119
lymph node,UBERON:0000029,EXPRESSES_AeG,FBLN2,2199
lymph node,UBERON:0000029,EXPRESSES_AeG,FBXL14,144699
lymph node,UBERON:0000029,EXPRESSES_AeG,OSBPL6,114880
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF420,147923
lymph node,UBERON:0000029,EXPRESSES_AeG,ALOX5AP,241
lymph node,UBERON:0000029,EXPRESSES_AeG,MYO9A,4649
lymph node,UBERON:0000029,EXPRESSES_AeG,NIF3L1,60491
lymph node,UBERON:0000029,EXPRESSES_AeG,MRPL4,51073
lymph node,UBERON:0000029,EXPRESSES_AeG,C11orf63,79864
lymph node,UBERON:0000029,EXPRESSES_AeG,CA3,761
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM133,83935
lymph node,UBERON:0000029,EXPRESSES_AeG,PLAC8,51316
lymph node,UBERON:0000029,EXPRESSES_AeG,EWSR1,2130
lymph node,UBERON:0000029,EXPRESSES_AeG,ADIRF,10974
lymph node,UBERON:0000029,EXPRESSES_AeG,ACAT1,38
lymph node,UBERON:0000029,EXPRESSES_AeG,ETS1,2113
lymph node,UBERON:0000029,EXPRESSES_AeG,PDE9A,5152
lymph node,UBERON:0000029,EXPRESSES_AeG,FKBP14,55033
lymph node,UBERON:0000029,EXPRESSES_AeG,HMHA1,23526
lymph node,UBERON:0000029,EXPRESSES_AeG,CTLA4,1493
lymph node,UBERON:0000029,EXPRESSES_AeG,KLHDC8B,200942
lymph node,UBERON:0000029,EXPRESSES_AeG,GSTM4,2948
lymph node,UBERON:0000029,EXPRESSES_AeG,LEP,3952
lymph node,UBERON:0000029,EXPRESSES_AeG,PDPK1,5170
lymph node,UBERON:0000029,EXPRESSES_AeG,ABCA1,19
lymph node,UBERON:0000029,EXPRESSES_AeG,NANP,140838
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC2A13,114134
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF124,7678
lymph node,UBERON:0000029,EXPRESSES_AeG,PRR5,55615
lymph node,UBERON:0000029,EXPRESSES_AeG,GART,2618
lymph node,UBERON:0000029,EXPRESSES_AeG,MSH6,2956
lymph node,UBERON:0000029,EXPRESSES_AeG,LAMC2,3918
lymph node,UBERON:0000029,EXPRESSES_AeG,IFI35,3430
lymph node,UBERON:0000029,EXPRESSES_AeG,PHYHD1,254295
lymph node,UBERON:0000029,EXPRESSES_AeG,TRAFD1,10906
lymph node,UBERON:0000029,EXPRESSES_AeG,ST8SIA1,6489
lymph node,UBERON:0000029,EXPRESSES_AeG,LRRC4,64101
lymph node,UBERON:0000029,EXPRESSES_AeG,CYB5R3,1727
lymph node,UBERON:0000029,EXPRESSES_AeG,LARS2,23395
lymph node,UBERON:0000029,EXPRESSES_AeG,C16orf58,64755
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC37A3,84255
lymph node,UBERON:0000029,EXPRESSES_AeG,BLOC1S1,2647
lymph node,UBERON:0000029,EXPRESSES_AeG,STAT1,6772
lymph node,UBERON:0000029,EXPRESSES_AeG,IFITM3,10410
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF385A,25946
lymph node,UBERON:0000029,EXPRESSES_AeG,MPZL2,10205
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM116,89894
lymph node,UBERON:0000029,EXPRESSES_AeG,WDHD1,11169
lymph node,UBERON:0000029,EXPRESSES_AeG,CXCR2,3579
lymph node,UBERON:0000029,EXPRESSES_AeG,EIF4E2,9470
lymph node,UBERON:0000029,EXPRESSES_AeG,ANKMY1,51281
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM129B,64855
lymph node,UBERON:0000029,EXPRESSES_AeG,GBGT1,26301
lymph node,UBERON:0000029,EXPRESSES_AeG,CYP39A1,51302
lymph node,UBERON:0000029,EXPRESSES_AeG,ABCA9,10350
lymph node,UBERON:0000029,EXPRESSES_AeG,IGFBP3,3486
lymph node,UBERON:0000029,EXPRESSES_AeG,CASS4,57091
lymph node,UBERON:0000029,EXPRESSES_AeG,EFCAB14,9813
lymph node,UBERON:0000029,EXPRESSES_AeG,AGO4,192670
lymph node,UBERON:0000029,EXPRESSES_AeG,GDI1,2664
lymph node,UBERON:0000029,EXPRESSES_AeG,BTD,686
lymph node,UBERON:0000029,EXPRESSES_AeG,CDT1,81620
lymph node,UBERON:0000029,EXPRESSES_AeG,CTNNBL1,56259
lymph node,UBERON:0000029,EXPRESSES_AeG,MYH10,4628
lymph node,UBERON:0000029,EXPRESSES_AeG,GNPDA1,10007
lymph node,UBERON:0000029,EXPRESSES_AeG,GTPBP8,29083
lymph node,UBERON:0000029,EXPRESSES_AeG,PRR5L,79899
lymph node,UBERON:0000029,EXPRESSES_AeG,CDR2,1039
lymph node,UBERON:0000029,EXPRESSES_AeG,EFNB2,1948
lymph node,UBERON:0000029,EXPRESSES_AeG,EDEM1,9695
lymph node,UBERON:0000029,EXPRESSES_AeG,ITGAL,3683
lymph node,UBERON:0000029,EXPRESSES_AeG,XPO5,57510
lymph node,UBERON:0000029,EXPRESSES_AeG,FTSJ3,117246
lymph node,UBERON:0000029,EXPRESSES_AeG,ZFP2,80108
lymph node,UBERON:0000029,EXPRESSES_AeG,SMC3,9126
lymph node,UBERON:0000029,EXPRESSES_AeG,ACOX1,51
lymph node,UBERON:0000029,EXPRESSES_AeG,APOL6,80830
lymph node,UBERON:0000029,EXPRESSES_AeG,CLDND2,125875
lymph node,UBERON:0000029,EXPRESSES_AeG,THUMPD2,80745
lymph node,UBERON:0000029,EXPRESSES_AeG,UBE2L3,7332
lymph node,UBERON:0000029,EXPRESSES_AeG,LIMS2,55679
lymph node,UBERON:0000029,EXPRESSES_AeG,HSPBP1,23640
lymph node,UBERON:0000029,EXPRESSES_AeG,ANKRD46,157567
lymph node,UBERON:0000029,EXPRESSES_AeG,CBLN1,869
lymph node,UBERON:0000029,EXPRESSES_AeG,HNRNPUL2,221092
lymph node,UBERON:0000029,EXPRESSES_AeG,ESYT2,57488
lymph node,UBERON:0000029,EXPRESSES_AeG,STEAP3,55240
lymph node,UBERON:0000029,EXPRESSES_AeG,GALNT15,117248
lymph node,UBERON:0000029,EXPRESSES_AeG,ADCY1,107
lymph node,UBERON:0000029,EXPRESSES_AeG,CCS,9973
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF646,9726
lymph node,UBERON:0000029,EXPRESSES_AeG,C19orf80,55908
lymph node,UBERON:0000029,EXPRESSES_AeG,SOX9,6662
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM174A,345757
lymph node,UBERON:0000029,EXPRESSES_AeG,ATG4A,115201
lymph node,UBERON:0000029,EXPRESSES_AeG,APC,324
lymph node,UBERON:0000029,EXPRESSES_AeG,QSER1,79832
lymph node,UBERON:0000029,EXPRESSES_AeG,CHST7,56548
lymph node,UBERON:0000029,EXPRESSES_AeG,ANKRD55,79722
lymph node,UBERON:0000029,EXPRESSES_AeG,RNMT,8731
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM120B,84498
lymph node,UBERON:0000029,EXPRESSES_AeG,PDE6G,5148
lymph node,UBERON:0000029,EXPRESSES_AeG,C5orf51,285636
lymph node,UBERON:0000029,EXPRESSES_AeG,TRPM7,54822
lymph node,UBERON:0000029,EXPRESSES_AeG,BGN,633
lymph node,UBERON:0000029,EXPRESSES_AeG,PSAP,5660
lymph node,UBERON:0000029,EXPRESSES_AeG,FBXO17,115290
lymph node,UBERON:0000029,EXPRESSES_AeG,CEP57L1,285753
lymph node,UBERON:0000029,EXPRESSES_AeG,LIMS1,3987
lymph node,UBERON:0000029,EXPRESSES_AeG,PCGF3,10336
lymph node,UBERON:0000029,EXPRESSES_AeG,C20orf196,149840
lymph node,UBERON:0000029,EXPRESSES_AeG,NOP56,10528
lymph node,UBERON:0000029,EXPRESSES_AeG,CENPQ,55166
lymph node,UBERON:0000029,EXPRESSES_AeG,PHC2,1912
lymph node,UBERON:0000029,EXPRESSES_AeG,CCDC74A,90557
lymph node,UBERON:0000029,EXPRESSES_AeG,CREBL2,1389
lymph node,UBERON:0000029,EXPRESSES_AeG,SIRT2,22933
lymph node,UBERON:0000029,EXPRESSES_AeG,TCF21,6943
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM132C,92293
lymph node,UBERON:0000029,EXPRESSES_AeG,GUCD1,83606
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM91A1,157769
lymph node,UBERON:0000029,EXPRESSES_AeG,TUBGCP6,85378
lymph node,UBERON:0000029,EXPRESSES_AeG,MEFV,4210
lymph node,UBERON:0000029,EXPRESSES_AeG,ZHX3,23051
lymph node,UBERON:0000029,EXPRESSES_AeG,CEP95,90799
lymph node,UBERON:0000029,EXPRESSES_AeG,C18orf8,29919
lymph node,UBERON:0000029,EXPRESSES_AeG,PSMG1,8624
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM189A2,9413
lymph node,UBERON:0000029,EXPRESSES_AeG,FOSL1,8061
lymph node,UBERON:0000029,EXPRESSES_AeG,ACKR2,1238
lymph node,UBERON:0000029,EXPRESSES_AeG,G0S2,50486
lymph node,UBERON:0000029,EXPRESSES_AeG,LANCL2,55915
lymph node,UBERON:0000029,EXPRESSES_AeG,C12orf4,57102
lymph node,UBERON:0000029,EXPRESSES_AeG,LACC1,144811
lymph node,UBERON:0000029,EXPRESSES_AeG,SPIN1,10927
lymph node,UBERON:0000029,EXPRESSES_AeG,RPS6KA2,6196
lymph node,UBERON:0000029,EXPRESSES_AeG,FMOD,2331
lymph node,UBERON:0000029,EXPRESSES_AeG,ITGA10,8515
lymph node,UBERON:0000029,EXPRESSES_AeG,RNFT1,51136
lymph node,UBERON:0000029,EXPRESSES_AeG,ARMCX5,64860
lymph node,UBERON:0000029,EXPRESSES_AeG,KCTD12,115207
lymph node,UBERON:0000029,EXPRESSES_AeG,PSMG3,84262
lymph node,UBERON:0000029,EXPRESSES_AeG,ENPP4,22875
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF800,168850
lymph node,UBERON:0000029,EXPRESSES_AeG,CYLD,1540
lymph node,UBERON:0000029,EXPRESSES_AeG,FBXO10,26267
lymph node,UBERON:0000029,EXPRESSES_AeG,SMPX,23676
lymph node,UBERON:0000029,EXPRESSES_AeG,CUL2,8453
lymph node,UBERON:0000029,EXPRESSES_AeG,THAP3,90326
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF18,7566
lymph node,UBERON:0000029,EXPRESSES_AeG,CBR3,874
lymph node,UBERON:0000029,EXPRESSES_AeG,TXNDC15,79770
lymph node,UBERON:0000029,EXPRESSES_AeG,ADAMTS10,81794
lymph node,UBERON:0000029,EXPRESSES_AeG,C21orf33,8209
lymph node,UBERON:0000029,EXPRESSES_AeG,DPY19L4,286148
lymph node,UBERON:0000029,EXPRESSES_AeG,CCDC12,151903
lymph node,UBERON:0000029,EXPRESSES_AeG,PRMT1,3276
lymph node,UBERON:0000029,EXPRESSES_AeG,ELOVL7,79993
lymph node,UBERON:0000029,EXPRESSES_AeG,BNIP1,662
lymph node,UBERON:0000029,EXPRESSES_AeG,KCNMA1,3778
lymph node,UBERON:0000029,EXPRESSES_AeG,SEC24A,10802
lymph node,UBERON:0000029,EXPRESSES_AeG,RNF114,55905
lymph node,UBERON:0000029,EXPRESSES_AeG,VASH2,79805
lymph node,UBERON:0000029,EXPRESSES_AeG,PANX1,24145
lymph node,UBERON:0000029,EXPRESSES_AeG,CPEB4,80315
lymph node,UBERON:0000029,EXPRESSES_AeG,FBXO2,26232
lymph node,UBERON:0000029,EXPRESSES_AeG,DENND4B,9909
lymph node,UBERON:0000029,EXPRESSES_AeG,SLIT2,9353
lymph node,UBERON:0000029,EXPRESSES_AeG,OGT,8473
lymph node,UBERON:0000029,EXPRESSES_AeG,TIPARP,25976
lymph node,UBERON:0000029,EXPRESSES_AeG,CDH26,60437
lymph node,UBERON:0000029,EXPRESSES_AeG,KLHL25,64410
lymph node,UBERON:0000029,EXPRESSES_AeG,SCAF1,58506
lymph node,UBERON:0000029,EXPRESSES_AeG,MDFIC,29969
lymph node,UBERON:0000029,EXPRESSES_AeG,HNRNPM,4670
lymph node,UBERON:0000029,EXPRESSES_AeG,MORC3,23515
lymph node,UBERON:0000029,EXPRESSES_AeG,EXOC5,10640
lymph node,UBERON:0000029,EXPRESSES_AeG,YBEY,54059
lymph node,UBERON:0000029,EXPRESSES_AeG,NPY1R,4886
lymph node,UBERON:0000029,EXPRESSES_AeG,PLCD1,5333
lymph node,UBERON:0000029,EXPRESSES_AeG,NNAT,4826
lymph node,UBERON:0000029,EXPRESSES_AeG,PLA2G6,8398
lymph node,UBERON:0000029,EXPRESSES_AeG,FMR1,2332
lymph node,UBERON:0000029,EXPRESSES_AeG,SGMS2,166929
lymph node,UBERON:0000029,EXPRESSES_AeG,PCM1,5108
lymph node,UBERON:0000029,EXPRESSES_AeG,ARHGAP12,94134
lymph node,UBERON:0000029,EXPRESSES_AeG,CLEC14A,161198
lymph node,UBERON:0000029,EXPRESSES_AeG,PPM1K,152926
lymph node,UBERON:0000029,EXPRESSES_AeG,LSM12,124801
lymph node,UBERON:0000029,EXPRESSES_AeG,MAN1B1,11253
lymph node,UBERON:0000029,EXPRESSES_AeG,TAMM41,132001
lymph node,UBERON:0000029,EXPRESSES_AeG,TPM2,7169
lymph node,UBERON:0000029,EXPRESSES_AeG,DPH7,92715
lymph node,UBERON:0000029,EXPRESSES_AeG,JUND,3727
lymph node,UBERON:0000029,EXPRESSES_AeG,AJUBA,84962
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF573,126231
lymph node,UBERON:0000029,EXPRESSES_AeG,SAP30BP,29115
lymph node,UBERON:0000029,EXPRESSES_AeG,SEMA5A,9037
lymph node,UBERON:0000029,EXPRESSES_AeG,SELM,140606
lymph node,UBERON:0000029,EXPRESSES_AeG,EML5,161436
lymph node,UBERON:0000029,EXPRESSES_AeG,STON2,85439
lymph node,UBERON:0000029,EXPRESSES_AeG,CD209,30835
lymph node,UBERON:0000029,EXPRESSES_AeG,POLR2J3,548644
lymph node,UBERON:0000029,EXPRESSES_AeG,C20orf27,54976
lymph node,UBERON:0000029,EXPRESSES_AeG,MXRA7,439921
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC12A7,10723
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF48,197407
lymph node,UBERON:0000029,EXPRESSES_AeG,WDR63,126820
lymph node,UBERON:0000029,EXPRESSES_AeG,RBM4B,83759
lymph node,UBERON:0000029,EXPRESSES_AeG,TFB2M,64216
lymph node,UBERON:0000029,EXPRESSES_AeG,ALDH4A1,8659
lymph node,UBERON:0000029,EXPRESSES_AeG,DYNLRB1,83658
lymph node,UBERON:0000029,EXPRESSES_AeG,HEG1,57493
lymph node,UBERON:0000029,EXPRESSES_AeG,ATPAF2,91647
lymph node,UBERON:0000029,EXPRESSES_AeG,GCN1L1,10985
lymph node,UBERON:0000029,EXPRESSES_AeG,BRK1,55845
lymph node,UBERON:0000029,EXPRESSES_AeG,RAB2B,84932
lymph node,UBERON:0000029,EXPRESSES_AeG,MARK4,57787
lymph node,UBERON:0000029,EXPRESSES_AeG,HIP1,3092
lymph node,UBERON:0000029,EXPRESSES_AeG,USPL1,10208
lymph node,UBERON:0000029,EXPRESSES_AeG,MED6,10001
lymph node,UBERON:0000029,EXPRESSES_AeG,LPAR5,57121
lymph node,UBERON:0000029,EXPRESSES_AeG,ADGRL3,23284
lymph node,UBERON:0000029,EXPRESSES_AeG,XPA,7507
lymph node,UBERON:0000029,EXPRESSES_AeG,KIAA0922,23240
lymph node,UBERON:0000029,EXPRESSES_AeG,FBXO5,26271
lymph node,UBERON:0000029,EXPRESSES_AeG,PELI1,57162
lymph node,UBERON:0000029,EXPRESSES_AeG,RPS6KA4,8986
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF155,7711
lymph node,UBERON:0000029,EXPRESSES_AeG,NELL2,4753
lymph node,UBERON:0000029,EXPRESSES_AeG,MLEC,9761
lymph node,UBERON:0000029,EXPRESSES_AeG,GLT8D2,83468
lymph node,UBERON:0000029,EXPRESSES_AeG,SPATA2L,124044
lymph node,UBERON:0000029,EXPRESSES_AeG,UQCC1,55245
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC9B2,133308
lymph node,UBERON:0000029,EXPRESSES_AeG,CLASP2,23122
lymph node,UBERON:0000029,EXPRESSES_AeG,ZMYM6,9204
lymph node,UBERON:0000029,EXPRESSES_AeG,TMCO1,54499
lymph node,UBERON:0000029,EXPRESSES_AeG,GLRX,2745
lymph node,UBERON:0000029,EXPRESSES_AeG,ATP5G3,518
lymph node,UBERON:0000029,EXPRESSES_AeG,GPR155,151556
lymph node,UBERON:0000029,EXPRESSES_AeG,ANKRD1,27063
lymph node,UBERON:0000029,EXPRESSES_AeG,HSF1,3297
lymph node,UBERON:0000029,EXPRESSES_AeG,XPC,7508
lymph node,UBERON:0000029,EXPRESSES_AeG,COMTD1,118881
lymph node,UBERON:0000029,EXPRESSES_AeG,HES6,55502
lymph node,UBERON:0000029,EXPRESSES_AeG,KLHL13,90293
lymph node,UBERON:0000029,EXPRESSES_AeG,SZRD1,26099
lymph node,UBERON:0000029,EXPRESSES_AeG,LTK,4058
lymph node,UBERON:0000029,EXPRESSES_AeG,GIGYF1,64599
lymph node,UBERON:0000029,EXPRESSES_AeG,CDH13,1012
lymph node,UBERON:0000029,EXPRESSES_AeG,TGIF1,7050
lymph node,UBERON:0000029,EXPRESSES_AeG,SPIN2B,474343
lymph node,UBERON:0000029,EXPRESSES_AeG,SNX25,83891
lymph node,UBERON:0000029,EXPRESSES_AeG,C14orf2,9556
lymph node,UBERON:0000029,EXPRESSES_AeG,EIF4B,1975
lymph node,UBERON:0000029,EXPRESSES_AeG,SMEK1,55671
lymph node,UBERON:0000029,EXPRESSES_AeG,DCP1A,55802
lymph node,UBERON:0000029,EXPRESSES_AeG,CHST8,64377
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF850,342892
lymph node,UBERON:0000029,EXPRESSES_AeG,SWAP70,23075
lymph node,UBERON:0000029,EXPRESSES_AeG,ACOX2,8309
lymph node,UBERON:0000029,EXPRESSES_AeG,IER5L,389792
lymph node,UBERON:0000029,EXPRESSES_AeG,ZFAND6,54469
lymph node,UBERON:0000029,EXPRESSES_AeG,CNOT11,55571
lymph node,UBERON:0000029,EXPRESSES_AeG,SERP2,387923
lymph node,UBERON:0000029,EXPRESSES_AeG,GRB14,2888
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF467,168544
lymph node,UBERON:0000029,EXPRESSES_AeG,PLA2G4C,8605
lymph node,UBERON:0000029,EXPRESSES_AeG,TAF1,6872
lymph node,UBERON:0000029,EXPRESSES_AeG,ATF7IP,55729
lymph node,UBERON:0000029,EXPRESSES_AeG,OAZ2,4947
lymph node,UBERON:0000029,EXPRESSES_AeG,NDUFS4,4724
lymph node,UBERON:0000029,EXPRESSES_AeG,NOL4L,140688
lymph node,UBERON:0000029,EXPRESSES_AeG,SIGLEC12,89858
lymph node,UBERON:0000029,EXPRESSES_AeG,CBX5,23468
lymph node,UBERON:0000029,EXPRESSES_AeG,TRABD,80305
lymph node,UBERON:0000029,EXPRESSES_AeG,CRIM1,51232
lymph node,UBERON:0000029,EXPRESSES_AeG,E2F6,1876
lymph node,UBERON:0000029,EXPRESSES_AeG,AKAP8L,26993
lymph node,UBERON:0000029,EXPRESSES_AeG,SART1,9092
lymph node,UBERON:0000029,EXPRESSES_AeG,DTNB,1838
lymph node,UBERON:0000029,EXPRESSES_AeG,CD40,958
lymph node,UBERON:0000029,EXPRESSES_AeG,CAMKK1,84254
lymph node,UBERON:0000029,EXPRESSES_AeG,PPM1B,5495
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC10A6,345274
lymph node,UBERON:0000029,EXPRESSES_AeG,NPB,256933
lymph node,UBERON:0000029,EXPRESSES_AeG,PPP2R5C,5527
lymph node,UBERON:0000029,EXPRESSES_AeG,RPL8,6132
lymph node,UBERON:0000029,EXPRESSES_AeG,PMS2,5395
lymph node,UBERON:0000029,EXPRESSES_AeG,USP25,29761
lymph node,UBERON:0000029,EXPRESSES_AeG,SEMA4A,64218
lymph node,UBERON:0000029,EXPRESSES_AeG,RDH14,57665
lymph node,UBERON:0000029,EXPRESSES_AeG,EN1,2019
lymph node,UBERON:0000029,EXPRESSES_AeG,RPS4X,6191
lymph node,UBERON:0000029,EXPRESSES_AeG,SMC4,10051
lymph node,UBERON:0000029,EXPRESSES_AeG,DAPL1,92196
lymph node,UBERON:0000029,EXPRESSES_AeG,MIS18A,54069
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF587B,100293516
lymph node,UBERON:0000029,EXPRESSES_AeG,CLN3,1201
lymph node,UBERON:0000029,EXPRESSES_AeG,FNDC1,84624
lymph node,UBERON:0000029,EXPRESSES_AeG,PRKACA,5566
lymph node,UBERON:0000029,EXPRESSES_AeG,C10orf12,26148
lymph node,UBERON:0000029,EXPRESSES_AeG,CHPF2,54480
lymph node,UBERON:0000029,EXPRESSES_AeG,KLHL18,23276
lymph node,UBERON:0000029,EXPRESSES_AeG,POLR2F,5435
lymph node,UBERON:0000029,EXPRESSES_AeG,ELN,2006
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC30A5,64924
lymph node,UBERON:0000029,EXPRESSES_AeG,SFXN4,119559
lymph node,UBERON:0000029,EXPRESSES_AeG,CENPK,64105
lymph node,UBERON:0000029,EXPRESSES_AeG,KIAA0226L,80183
lymph node,UBERON:0000029,EXPRESSES_AeG,SULF2,55959
lymph node,UBERON:0000029,EXPRESSES_AeG,PTK7,5754
lymph node,UBERON:0000029,EXPRESSES_AeG,FRMD6,122786
lymph node,UBERON:0000029,EXPRESSES_AeG,LPIN3,64900
lymph node,UBERON:0000029,EXPRESSES_AeG,IL16,3603
lymph node,UBERON:0000029,EXPRESSES_AeG,BHLHB9,80823
lymph node,UBERON:0000029,EXPRESSES_AeG,IL18R1,8809
lymph node,UBERON:0000029,EXPRESSES_AeG,TLK1,9874
lymph node,UBERON:0000029,EXPRESSES_AeG,DPAGT1,1798
lymph node,UBERON:0000029,EXPRESSES_AeG,FOCAD,54914
lymph node,UBERON:0000029,EXPRESSES_AeG,TADA1,117143
lymph node,UBERON:0000029,EXPRESSES_AeG,GCSH,2653
lymph node,UBERON:0000029,EXPRESSES_AeG,FYB,2533
lymph node,UBERON:0000029,EXPRESSES_AeG,C10orf54,64115
lymph node,UBERON:0000029,EXPRESSES_AeG,GPBP1L1,60313
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF256,10172
lymph node,UBERON:0000029,EXPRESSES_AeG,PTPN18,26469
lymph node,UBERON:0000029,EXPRESSES_AeG,RHBDF2,79651
lymph node,UBERON:0000029,EXPRESSES_AeG,CCDC102B,79839
