Compound,Compound_ID,Relation,Gene,Gene_ID
Etravirine,DB06414,BINDS_CbG,CYP2C19,1557
Etravirine,DB06414,BINDS_CbG,CYP3A4,1576
Etravirine,DB06414,BINDS_CbG,ABCB1,5243
Etravirine,DB06414,BINDS_CbG,CYP2C9,1559
L-Glutamine,DB00130,BINDS_CbG,GMPS,8833
L-Glutamine,DB00130,BINDS_CbG,GLS2,27165
L-Glutamine,DB00130,BINDS_CbG,TGM5,9333
L-Glutamine,DB00130,BINDS_CbG,GFPT2,9945
L-Glutamine,DB00130,BINDS_CbG,SLC1A5,6510
L-Glutamine,DB00130,BINDS_CbG,PFAS,5198
L-Glutamine,DB00130,BINDS_CbG,F13A1,2162
L-Glutamine,DB00130,BINDS_CbG,CCBL1,883
L-Glutamine,DB00130,BINDS_CbG,QARS,5859
L-Glutamine,DB00130,BINDS_CbG,GLS,2744
L-Glutamine,DB00130,BINDS_CbG,GATB,5188
L-Glutamine,DB00130,BINDS_CbG,PPAT,5471
L-Glutamine,DB00130,BINDS_CbG,GLUL,2752
L-Glutamine,DB00130,BINDS_CbG,SLC7A8,23428
L-Glutamine,DB00130,BINDS_CbG,ASNS,440
L-Glutamine,DB00130,BINDS_CbG,SLC38A3,10991
L-Glutamine,DB00130,BINDS_CbG,TGM1,7051
L-Glutamine,DB00130,BINDS_CbG,CTPS1,1503
L-Glutamine,DB00130,BINDS_CbG,CAD,790
L-Glutamine,DB00130,BINDS_CbG,SLC16A10,117247
L-Glutamine,DB00130,BINDS_CbG,TGM2,7052
L-Glutamine,DB00130,BINDS_CbG,NADSYN1,55191
Desloratadine,DB00967,BINDS_CbG,CYP2C19,1557
Desloratadine,DB00967,BINDS_CbG,CYP2D6,1565
Desloratadine,DB00967,BINDS_CbG,CYP2C9,1559
Desloratadine,DB00967,BINDS_CbG,HRH1,3269
Desloratadine,DB00967,BINDS_CbG,CYP1A2,1544
Desloratadine,DB00967,BINDS_CbG,ABCB1,5243
Forasartan,DB01342,BINDS_CbG,AGTR1,185
Amoxapine,DB00543,BINDS_CbG,ADRA1A,148
Amoxapine,DB00543,BINDS_CbG,HTR7,3363
Amoxapine,DB00543,BINDS_CbG,HRH1,3269
Amoxapine,DB00543,BINDS_CbG,ADRA2A,150
Amoxapine,DB00543,BINDS_CbG,SLC6A2,6530
Amoxapine,DB00543,BINDS_CbG,HTR2A,3356
Amoxapine,DB00543,BINDS_CbG,HTR2B,3357
Amoxapine,DB00543,BINDS_CbG,CYP2D6,1565
Amoxapine,DB00543,BINDS_CbG,ORM1,5004
Zaleplon,DB00962,BINDS_CbG,CYP3A5,1577
Zaleplon,DB00962,BINDS_CbG,GABRA2,2555
Zaleplon,DB00962,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Zaleplon,DB00962,BINDS_CbG,GABRB3,2562
Zaleplon,DB00962,BINDS_CbG,CYP3A7,1551
Zaleplon,DB00962,BINDS_CbG,AOX1,316
Zaleplon,DB00962,BINDS_CbG,TSPO,706
Zaleplon,DB00962,BINDS_CbG,CYP3A4,1576
Dihydroxyaluminium,DB01375,BINDS_CbG,VDAC3,7419
Dihydroxyaluminium,DB01375,BINDS_CbG,VDAC2,7417
Dihydroxyaluminium,DB01375,BINDS_CbG,VDAC1,7416
Dihydroxyaluminium,DB01375,BINDS_CbG,TNNC1,7134
Tolbutamide,DB01124,BINDS_CbG,SLC15A1,6564
Tolbutamide,DB01124,BINDS_CbG,CYP2C8,1558
Tolbutamide,DB01124,BINDS_CbG,CYP2C18,1562
Tolbutamide,DB01124,BINDS_CbG,KCNJ11,3767
Tolbutamide,DB01124,BINDS_CbG,CYP2C9,1559
Tolbutamide,DB01124,BINDS_CbG,SLCO2B1,11309
Tolbutamide,DB01124,BINDS_CbG,SLCO1A2,6579
Tolbutamide,DB01124,BINDS_CbG,SLC15A2,6565
Tolbutamide,DB01124,BINDS_CbG,ABCC8,6833
Tolbutamide,DB01124,BINDS_CbG,CYP2C19,1557
Guanfacine,DB01018,BINDS_CbG,ADRA2A,150
Guanfacine,DB01018,BINDS_CbG,CYP2C9,1559
Guanfacine,DB01018,BINDS_CbG,CYP2C19,1557
Guanfacine,DB01018,BINDS_CbG,NISCH,11188
Guanfacine,DB01018,BINDS_CbG,CYP3A4,1576
Dihomo-gamma-linolenic acid,DB00154,BINDS_CbG,PTGS2,5743
Dihomo-gamma-linolenic acid,DB00154,BINDS_CbG,PTGS1,5742
Cinolazepam,DB01594,BINDS_CbG,GABRE,2564
Cinolazepam,DB01594,BINDS_CbG,GABRA2,2555
Cinolazepam,DB01594,BINDS_CbG,GABRB3,2562
Cinolazepam,DB01594,BINDS_CbG,GABRR2,2570
Antipyrine,DB01435,BINDS_CbG,CYP2E1,1571
Antipyrine,DB01435,BINDS_CbG,CYP2A6,1548
Antipyrine,DB01435,BINDS_CbG,CYP2D6,1565
Antipyrine,DB01435,BINDS_CbG,PTGS2,5743
Antipyrine,DB01435,BINDS_CbG,CYP2C19,1557
Antipyrine,DB01435,BINDS_CbG,CYP2B6,1555
Antipyrine,DB01435,BINDS_CbG,CYP2C8,1558
Antipyrine,DB01435,BINDS_CbG,CYP1A2,1544
Antipyrine,DB01435,BINDS_CbG,CYP2C18,1562
Antipyrine,DB01435,BINDS_CbG,PTGS1,5742
Antipyrine,DB01435,BINDS_CbG,CYP2C9,1559
Antipyrine,DB01435,BINDS_CbG,CYP3A4,1576
Diphenylpyraline,DB01146,BINDS_CbG,HRH1,3269
Dobutamine,DB00841,BINDS_CbG,COMT,1312
Dobutamine,DB00841,BINDS_CbG,CA5B,11238
Dobutamine,DB00841,BINDS_CbG,CA2,760
Dobutamine,DB00841,BINDS_CbG,CA5A,763
Mestranol,DB01357,BINDS_CbG,ESR1,2099
Mestranol,DB01357,BINDS_CbG,CYP2C9,1559
Gamma Hydroxybutyric Acid,DB01440,BINDS_CbG,SLC52A2,79581
Gamma Hydroxybutyric Acid,DB01440,BINDS_CbG,SLC16A3,9123
Gamma Hydroxybutyric Acid,DB01440,BINDS_CbG,SLC16A1,6566
Gamma Hydroxybutyric Acid,DB01440,BINDS_CbG,SLC16A7,9194
Sulfadiazine,DB00359,BINDS_CbG,CYP2C9,1559
Sulfadiazine,DB00359,BINDS_CbG,CYP3A4,1576
Sulfadiazine,DB00359,BINDS_CbG,CYP2E1,1571
Sulfadiazine,DB00359,BINDS_CbG,CYP2C8,1558
Pregabalin,DB00230,BINDS_CbG,SLC1A1,6505
Pregabalin,DB00230,BINDS_CbG,CACNA2D1,781
Pregabalin,DB00230,BINDS_CbG,CACNA2D2,9254
Isoniazid,DB00951,BINDS_CbG,CYP2E1,1571
Isoniazid,DB00951,BINDS_CbG,CYP2C19,1557
Isoniazid,DB00951,BINDS_CbG,NAT2,10
Isoniazid,DB00951,BINDS_CbG,CYP2D6,1565
Isoniazid,DB00951,BINDS_CbG,CYP2C8,1558
Isoniazid,DB00951,BINDS_CbG,CYP3A4,1576
Isoniazid,DB00951,BINDS_CbG,CYP1A2,1544
Isoniazid,DB00951,BINDS_CbG,CYP2C9,1559
Isoniazid,DB00951,BINDS_CbG,CYP2A6,1548
Cycloserine,DB00260,BINDS_CbG,DDC,1644
Glycodiazine,DB01382,BINDS_CbG,ABCC8,6833
Fluorometholone,DB00324,BINDS_CbG,CYP3A4,1576
Fluorometholone,DB00324,BINDS_CbG,NR3C1,2908
Fluorometholone,DB00324,BINDS_CbG,SERPINA6,866
Raltegravir,DB06817,BINDS_CbG,CCR1,1230
Raltegravir,DB06817,BINDS_CbG,UGT1A1,54658
Temozolomide,DB00853,BINDS_CbG,CYP3A4,1576
Fosaprepitant,DB06717,BINDS_CbG,TACR1,6869
Pralidoxime,DB00733,BINDS_CbG,BCHE,590
Pralidoxime,DB00733,BINDS_CbG,ACHE,43
L-Cysteine,DB00151,BINDS_CbG,CDO1,1036
L-Cysteine,DB00151,BINDS_CbG,MGMT,4255
L-Cysteine,DB00151,BINDS_CbG,CSAD,51380
L-Cysteine,DB00151,BINDS_CbG,SLC19A3,80704
L-Cysteine,DB00151,BINDS_CbG,SLC16A10,117247
L-Cysteine,DB00151,BINDS_CbG,CARS,833
L-Cysteine,DB00151,BINDS_CbG,CARS2,79587
L-Cysteine,DB00151,BINDS_CbG,GOT1,2805
L-Cysteine,DB00151,BINDS_CbG,GCLC,2729
L-Cysteine,DB00151,BINDS_CbG,GSS,2937
L-Cysteine,DB00151,BINDS_CbG,CBS,875
L-Cysteine,DB00151,BINDS_CbG,NFS1,9054
L-Cysteine,DB00151,BINDS_CbG,CTH,1491
L-Cysteine,DB00151,BINDS_CbG,GCLM,2730
Colchicine,DB01394,BINDS_CbG,CYP2C8,1558
Colchicine,DB01394,BINDS_CbG,CYP2B6,1555
Colchicine,DB01394,BINDS_CbG,TUBB,203068
Colchicine,DB01394,BINDS_CbG,CYP2C9,1559
Colchicine,DB01394,BINDS_CbG,ABCB1,5243
Colchicine,DB01394,BINDS_CbG,CYP3A4,1576
Colchicine,DB01394,BINDS_CbG,SLC22A3,6581
Colchicine,DB01394,BINDS_CbG,CYP2E1,1571
Colchicine,DB01394,BINDS_CbG,ABCB4,5244
Colchicine,DB01394,BINDS_CbG,ABCC1,4363
Atorvastatin,DB01076,BINDS_CbG,UGT1A1,54658
Atorvastatin,DB01076,BINDS_CbG,ABCC1,4363
Atorvastatin,DB01076,BINDS_CbG,CYP2B6,1555
Atorvastatin,DB01076,BINDS_CbG,CYP2C9,1559
Atorvastatin,DB01076,BINDS_CbG,SLCO1B3,28234
Atorvastatin,DB01076,BINDS_CbG,CYP3A7,1551
Atorvastatin,DB01076,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Atorvastatin,DB01076,BINDS_CbG,HMGCR,3156
Atorvastatin,DB01076,BINDS_CbG,SLCO1A2,6579
Atorvastatin,DB01076,BINDS_CbG,CYP2C8,1558
Atorvastatin,DB01076,BINDS_CbG,DPP4,1803
Atorvastatin,DB01076,BINDS_CbG,SLCO1B1,10599
Atorvastatin,DB01076,BINDS_CbG,ABCC4,10257
Atorvastatin,DB01076,BINDS_CbG,CYP2D6,1565
Atorvastatin,DB01076,BINDS_CbG,UGT2B7,7364
Atorvastatin,DB01076,BINDS_CbG,ABCC5,10057
Atorvastatin,DB01076,BINDS_CbG,ABCC2,1244
Atorvastatin,DB01076,BINDS_CbG,AHR,196
Atorvastatin,DB01076,BINDS_CbG,CYP2C19,1557
Atorvastatin,DB01076,BINDS_CbG,CYP3A5,1577
Atorvastatin,DB01076,BINDS_CbG,SLCO2B1,11309
Atorvastatin,DB01076,BINDS_CbG,ABCB1,5243
Atorvastatin,DB01076,BINDS_CbG,CYP3A4,1576
Atorvastatin,DB01076,BINDS_CbG,UGT1A3,54659
Sodium Tetradecyl Sulfate,DB00464,BINDS_CbG,PROS1,5627
Sodium Tetradecyl Sulfate,DB00464,BINDS_CbG,PROC,5624
Creatine,DB00148,BINDS_CbG,SLC22A5,6584
Creatine,DB00148,BINDS_CbG,CKB,1152
Creatine,DB00148,BINDS_CbG,GAMT,2593
Creatine,DB00148,BINDS_CbG,CKMT2,1160
Creatine,DB00148,BINDS_CbG,CKM,1158
Creatine,DB00148,BINDS_CbG,SLC6A8,6535
Avanafil,DB06237,BINDS_CbG,CYP3A4,1576
Avanafil,DB06237,BINDS_CbG,PDE5A,8654
Furazolidone,DB00614,BINDS_CbG,MAOB,4129
Furazolidone,DB00614,BINDS_CbG,MAOA,4128
Levomilnacipran,DB08918,BINDS_CbG,CYP2D6,1565
Levomilnacipran,DB08918,BINDS_CbG,SLC6A2,6530
Levomilnacipran,DB08918,BINDS_CbG,CYP2J2,1573
Levomilnacipran,DB08918,BINDS_CbG,CYP2C8,1558
Levomilnacipran,DB08918,BINDS_CbG,CYP3A4,1576
Levomilnacipran,DB08918,BINDS_CbG,CYP2C19,1557
Levomilnacipran,DB08918,BINDS_CbG,ABCB1,5243
Ruxolitinib,DB08877,BINDS_CbG,CAMK1D,57118
Ruxolitinib,DB08877,BINDS_CbG,DAPK3,1613
Ruxolitinib,DB08877,BINDS_CbG,JAK1,3716
Ruxolitinib,DB08877,BINDS_CbG,PRKG2,5593
Ruxolitinib,DB08877,BINDS_CbG,TAOK3,51347
Ruxolitinib,DB08877,BINDS_CbG,PHKG2,5261
Ruxolitinib,DB08877,BINDS_CbG,JAK3,3718
Ruxolitinib,DB08877,BINDS_CbG,LRRK2,120892
Ruxolitinib,DB08877,BINDS_CbG,RPS6KA6,27330
Ruxolitinib,DB08877,BINDS_CbG,HIPK2,28996
Ruxolitinib,DB08877,BINDS_CbG,PLK1,5347
Ruxolitinib,DB08877,BINDS_CbG,LTK,4058
Ruxolitinib,DB08877,BINDS_CbG,CAMK1,8536
Ruxolitinib,DB08877,BINDS_CbG,BMPR2,659
Ruxolitinib,DB08877,BINDS_CbG,RET,5979
Ruxolitinib,DB08877,BINDS_CbG,ROCK1,6093
Ruxolitinib,DB08877,BINDS_CbG,MAP3K7,6885
Ruxolitinib,DB08877,BINDS_CbG,CAMK2G,818
Ruxolitinib,DB08877,BINDS_CbG,BMP2K,55589
Ruxolitinib,DB08877,BINDS_CbG,DCLK1,9201
Ruxolitinib,DB08877,BINDS_CbG,MAP3K2,10746
Ruxolitinib,DB08877,BINDS_CbG,PLK4,10733
Ruxolitinib,DB08877,BINDS_CbG,PLK3,1263
Ruxolitinib,DB08877,BINDS_CbG,TAOK2,9344
Ruxolitinib,DB08877,BINDS_CbG,STK16,8576
Ruxolitinib,DB08877,BINDS_CbG,DAPK2,23604
Ruxolitinib,DB08877,BINDS_CbG,MAP3K3,4215
Ruxolitinib,DB08877,BINDS_CbG,JAK2,3717
Ruxolitinib,DB08877,BINDS_CbG,MARK2,2011
Ruxolitinib,DB08877,BINDS_CbG,IRAK1,3654
Ruxolitinib,DB08877,BINDS_CbG,TYK2,7297
Ruxolitinib,DB08877,BINDS_CbG,CLK2,1196
Ruxolitinib,DB08877,BINDS_CbG,CYP3A4,1576
Ruxolitinib,DB08877,BINDS_CbG,MKNK2,2872
Ruxolitinib,DB08877,BINDS_CbG,PRKCE,5581
Ruxolitinib,DB08877,BINDS_CbG,DYRK1A,1859
Ruxolitinib,DB08877,BINDS_CbG,NUAK2,81788
Lurasidone,DB08815,BINDS_CbG,HTR2A,3356
Lurasidone,DB08815,BINDS_CbG,ADRA2A,150
Lurasidone,DB08815,BINDS_CbG,HTR7,3363
Lurasidone,DB08815,BINDS_CbG,CYP3A4,1576
Lurasidone,DB08815,BINDS_CbG,ADRA2C,152
Loratadine,DB00455,BINDS_CbG,CYP2C8,1558
Loratadine,DB00455,BINDS_CbG,KCNH2,3757
Loratadine,DB00455,BINDS_CbG,ABCB1,5243
Loratadine,DB00455,BINDS_CbG,CYP3A4,1576
Loratadine,DB00455,BINDS_CbG,CYP2C19,1557
Loratadine,DB00455,BINDS_CbG,CYP2D6,1565
Loratadine,DB00455,BINDS_CbG,HRH1,3269
Loratadine,DB00455,BINDS_CbG,CYP2C9,1559
Azapropazone,DB07402,BINDS_CbG,ALB,213
Verapamil,DB00661,BINDS_CbG,SLCO1A2,6579
Verapamil,DB00661,BINDS_CbG,ABCC3,8714
Verapamil,DB00661,BINDS_CbG,ABCC1,4363
Verapamil,DB00661,BINDS_CbG,CACNA1B,774
Verapamil,DB00661,BINDS_CbG,CYP2C8,1558
Verapamil,DB00661,BINDS_CbG,SLCO1B1,10599
Verapamil,DB00661,BINDS_CbG,CACNA1C,775
Verapamil,DB00661,BINDS_CbG,CYP2C18,1562
Verapamil,DB00661,BINDS_CbG,ABCB11,8647
Verapamil,DB00661,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Verapamil,DB00661,BINDS_CbG,CYP3A4,1576
Verapamil,DB00661,BINDS_CbG,CYP2C9,1559
Verapamil,DB00661,BINDS_CbG,ABCB1,5243
Verapamil,DB00661,BINDS_CbG,CACNB3,784
Verapamil,DB00661,BINDS_CbG,SLC22A5,6584
Verapamil,DB00661,BINDS_CbG,CYP2D6,1565
Verapamil,DB00661,BINDS_CbG,SLC22A4,6583
Verapamil,DB00661,BINDS_CbG,KCNJ11,3767
Verapamil,DB00661,BINDS_CbG,CACNA1H,8912
Verapamil,DB00661,BINDS_CbG,KCNH2,3757
Verapamil,DB00661,BINDS_CbG,CACNA1D,776
Verapamil,DB00661,BINDS_CbG,ABCC4,10257
Verapamil,DB00661,BINDS_CbG,CYP1A2,1544
Verapamil,DB00661,BINDS_CbG,CACNB2,783
Verapamil,DB00661,BINDS_CbG,CYP3A7,1551
Verapamil,DB00661,BINDS_CbG,ABCG2,9429
Verapamil,DB00661,BINDS_CbG,CYP2C19,1557
Verapamil,DB00661,BINDS_CbG,CYP3A5,1577
Verapamil,DB00661,BINDS_CbG,ABCC10,89845
Verapamil,DB00661,BINDS_CbG,SLC22A1,6580
Verapamil,DB00661,BINDS_CbG,CACNA1I,8911
Verapamil,DB00661,BINDS_CbG,ABCC2,1244
Verapamil,DB00661,BINDS_CbG,CYP2B6,1555
Verapamil,DB00661,BINDS_CbG,CACNB1,782
Quinapril,DB00881,BINDS_CbG,SLC15A1,6564
Quinapril,DB00881,BINDS_CbG,SLC15A2,6565
Quinapril,DB00881,BINDS_CbG,ACE,1636
Oxacillin,DB00713,BINDS_CbG,SLC15A2,6565
Oxacillin,DB00713,BINDS_CbG,SLC15A1,6564
Aripiprazole,DB01238,BINDS_CbG,HTR7,3363
Aripiprazole,DB01238,BINDS_CbG,CYP3A7,1551
Aripiprazole,DB01238,BINDS_CbG,HRH1,3269
Aripiprazole,DB01238,BINDS_CbG,HTR2B,3357
Aripiprazole,DB01238,BINDS_CbG,H1F0,3005
Aripiprazole,DB01238,BINDS_CbG,ADRA2C,152
Aripiprazole,DB01238,BINDS_CbG,ADRA1A,148
Aripiprazole,DB01238,BINDS_CbG,CYP3A4,1576
Aripiprazole,DB01238,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Aripiprazole,DB01238,BINDS_CbG,CYP3A5,1577
Aripiprazole,DB01238,BINDS_CbG,ADRA2A,150
Aripiprazole,DB01238,BINDS_CbG,KCNH2,3757
Aripiprazole,DB01238,BINDS_CbG,ABCB1,5243
Aripiprazole,DB01238,BINDS_CbG,CYP2D6,1565
Aripiprazole,DB01238,BINDS_CbG,HTR2A,3356
Tenofovir,DB00300,BINDS_CbG,NME2,4831
Tenofovir,DB00300,BINDS_CbG,AK4,205
Tenofovir,DB00300,BINDS_CbG,NME1,4830
Tenofovir,DB00300,BINDS_CbG,NME1-NME2,654364
Tenofovir,DB00300,BINDS_CbG,ABCC2,1244
Tenofovir,DB00300,BINDS_CbG,ABCC10,89845
Tenofovir,DB00300,BINDS_CbG,ABCC4,10257
Tenofovir,DB00300,BINDS_CbG,AK2,204
Tenofovir,DB00300,BINDS_CbG,CYP1A2,1544
Enflurane,DB00228,BINDS_CbG,KCNK10,54207
Enflurane,DB00228,BINDS_CbG,ALB,213
Enflurane,DB00228,BINDS_CbG,CYP2E1,1571
Enflurane,DB00228,BINDS_CbG,ATP2C1,27032
Enflurane,DB00228,BINDS_CbG,KCNK2,3776
Enflurane,DB00228,BINDS_CbG,KCNN4,3783
Enflurane,DB00228,BINDS_CbG,KCNK3,3777
Enflurane,DB00228,BINDS_CbG,ATP5D,513
Pomalidomide,DB08910,BINDS_CbG,TNF,7124
Pomalidomide,DB08910,BINDS_CbG,CYP3A4,1576
Pomalidomide,DB08910,BINDS_CbG,CYP1A2,1544
Pomalidomide,DB08910,BINDS_CbG,ABCB1,5243
Pomalidomide,DB08910,BINDS_CbG,CRBN,51185
Pomalidomide,DB08910,BINDS_CbG,PTGS2,5743
Phendimetrazine,DB01579,BINDS_CbG,ADRA1A,148
Phendimetrazine,DB01579,BINDS_CbG,SLC6A2,6530
Dofetilide,DB00204,BINDS_CbG,CYP3A4,1576
Dofetilide,DB00204,BINDS_CbG,KCNK2,3776
Dofetilide,DB00204,BINDS_CbG,KCNH2,3757
Hydroflumethiazide,DB00774,BINDS_CbG,CA9,768
Hydroflumethiazide,DB00774,BINDS_CbG,KCNMA1,3778
Hydroflumethiazide,DB00774,BINDS_CbG,CA5B,11238
Hydroflumethiazide,DB00774,BINDS_CbG,CA1,759
Hydroflumethiazide,DB00774,BINDS_CbG,CA2,760
Hydroflumethiazide,DB00774,BINDS_CbG,CA4,762
Hydroflumethiazide,DB00774,BINDS_CbG,ATP1A1,476
Hydroflumethiazide,DB00774,BINDS_CbG,CA14,23632
Phenindione,DB00498,BINDS_CbG,VKORC1,79001
Cefotaxime,DB00493,BINDS_CbG,SLC22A11,55867
Cefotaxime,DB00493,BINDS_CbG,SLC15A1,6564
Cefotaxime,DB00493,BINDS_CbG,SLC15A2,6565
Cefotaxime,DB00493,BINDS_CbG,SLC22A7,10864
Paliperidone,DB01267,BINDS_CbG,ADRA2C,152
Paliperidone,DB01267,BINDS_CbG,CYP3A4,1576
Paliperidone,DB01267,BINDS_CbG,CYP2D6,1565
Paliperidone,DB01267,BINDS_CbG,HTR2A,3356
Paliperidone,DB01267,BINDS_CbG,HRH1,3269
Paliperidone,DB01267,BINDS_CbG,CYP3A5,1577
Paliperidone,DB01267,BINDS_CbG,ADRA2A,150
Paliperidone,DB01267,BINDS_CbG,ADRA1A,148
Drospirenone,DB01395,BINDS_CbG,BCHE,590
Drospirenone,DB01395,BINDS_CbG,PGR,5241
Drospirenone,DB01395,BINDS_CbG,PTGS2,5743
Drospirenone,DB01395,BINDS_CbG,NR3C2,4306
Drospirenone,DB01395,BINDS_CbG,AR,367
Ciprofloxacin,DB00537,BINDS_CbG,CYP3A7,1551
Ciprofloxacin,DB00537,BINDS_CbG,CYP3A4,1576
Ciprofloxacin,DB00537,BINDS_CbG,CYP3A5,1577
Ciprofloxacin,DB00537,BINDS_CbG,ABCB1,5243
Ciprofloxacin,DB00537,BINDS_CbG,TOP2A,7153
Ciprofloxacin,DB00537,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Ciprofloxacin,DB00537,BINDS_CbG,CYP1A2,1544
Paramethasone,DB01384,BINDS_CbG,SERPINA6,866
Paramethasone,DB01384,BINDS_CbG,CYP3A4,1576
Paramethasone,DB01384,BINDS_CbG,NR3C1,2908
Piroxicam,DB00554,BINDS_CbG,CYP2C8,1558
Piroxicam,DB00554,BINDS_CbG,PTGS1,5742
Piroxicam,DB00554,BINDS_CbG,SLC22A11,55867
Piroxicam,DB00554,BINDS_CbG,PTGS2,5743
Piroxicam,DB00554,BINDS_CbG,ALB,213
Piroxicam,DB00554,BINDS_CbG,CYP2C9,1559
Flurandrenolide,DB00846,BINDS_CbG,SERPINA6,866
Flurandrenolide,DB00846,BINDS_CbG,NR3C1,2908
Naloxone,DB01183,BINDS_CbG,ALB,213
Naloxone,DB01183,BINDS_CbG,ABCB1,5243
Naloxone,DB01183,BINDS_CbG,ESR1,2099
Naloxone,DB01183,BINDS_CbG,CYP2C8,1558
Naloxone,DB01183,BINDS_CbG,CREB1,1385
Naloxone,DB01183,BINDS_CbG,TLR4,7099
Naloxone,DB01183,BINDS_CbG,CYP3A4,1576
Naloxone,DB01183,BINDS_CbG,SLCO1A2,6579
Nicergoline,DB00699,BINDS_CbG,CYP2D6,1565
Nicergoline,DB00699,BINDS_CbG,ADRA1A,148
Prochlorperazine,DB00433,BINDS_CbG,CYP2D6,1565
Prochlorperazine,DB00433,BINDS_CbG,CYP3A4,1576
Prochlorperazine,DB00433,BINDS_CbG,HRH1,3269
Erlotinib,DB00530,BINDS_CbG,CYP1A1,1543
Erlotinib,DB00530,BINDS_CbG,NR1I2,8856
Erlotinib,DB00530,BINDS_CbG,CYP1A2,1544
Erlotinib,DB00530,BINDS_CbG,CYP2C8,1558
Erlotinib,DB00530,BINDS_CbG,CYP1B1,1545
Erlotinib,DB00530,BINDS_CbG,JAK3,3718
Erlotinib,DB00530,BINDS_CbG,SLK,9748
Erlotinib,DB00530,BINDS_CbG,EGFR,1956
Erlotinib,DB00530,BINDS_CbG,LTK,4058
Erlotinib,DB00530,BINDS_CbG,CYP3A5,1577
Erlotinib,DB00530,BINDS_CbG,ULK3,25989
Erlotinib,DB00530,BINDS_CbG,UGT1A1,54658
Erlotinib,DB00530,BINDS_CbG,TNK1,8711
Erlotinib,DB00530,BINDS_CbG,ABCB1,5243
Erlotinib,DB00530,BINDS_CbG,ABCG2,9429
Erlotinib,DB00530,BINDS_CbG,ORM1,5004
Erlotinib,DB00530,BINDS_CbG,ALB,213
Erlotinib,DB00530,BINDS_CbG,SLCO2B1,11309
Erlotinib,DB00530,BINDS_CbG,ABL1,25
Erlotinib,DB00530,BINDS_CbG,CYP2D6,1565
Erlotinib,DB00530,BINDS_CbG,AURKC,6795
Erlotinib,DB00530,BINDS_CbG,FLT3,2322
Erlotinib,DB00530,BINDS_CbG,MAP2K5,5607
Erlotinib,DB00530,BINDS_CbG,PIP4K2C,79837
Erlotinib,DB00530,BINDS_CbG,MKNK1,8569
Erlotinib,DB00530,BINDS_CbG,ABL2,27
Erlotinib,DB00530,BINDS_CbG,CYP3A4,1576
Erlotinib,DB00530,BINDS_CbG,STK10,6793
Enprofylline,DB00824,BINDS_CbG,PDE4A,5141
Enprofylline,DB00824,BINDS_CbG,ADORA2A,135
Enprofylline,DB00824,BINDS_CbG,PDE4B,5142
Enprofylline,DB00824,BINDS_CbG,ADORA1,134
Mitomycin,DB00305,BINDS_CbG,ABCB1,5243
Mitomycin,DB00305,BINDS_CbG,POR,5447
Quinupristin,DB01369,BINDS_CbG,CYP3A4,1576
Travoprost,DB00287,BINDS_CbG,PTGFR,5737
Tazarotene,DB00799,BINDS_CbG,RARA,5914
Tazarotene,DB00799,BINDS_CbG,CYP2C8,1558
Tazarotene,DB00799,BINDS_CbG,RXRB,6257
Tazarotene,DB00799,BINDS_CbG,RARB,5915
Tazarotene,DB00799,BINDS_CbG,RARG,5916
Paclitaxel,DB01229,BINDS_CbG,BCL2,596
Paclitaxel,DB01229,BINDS_CbG,TUBB6,84617
Paclitaxel,DB01229,BINDS_CbG,CYP2C9,1559
Paclitaxel,DB01229,BINDS_CbG,TUBB2A,7280
Paclitaxel,DB01229,BINDS_CbG,MAP4,4134
Paclitaxel,DB01229,BINDS_CbG,CYP19A1,1588
Paclitaxel,DB01229,BINDS_CbG,NR1I2,8856
Paclitaxel,DB01229,BINDS_CbG,TUBB2B,347733
Paclitaxel,DB01229,BINDS_CbG,TUBB4A,10382
Paclitaxel,DB01229,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Paclitaxel,DB01229,BINDS_CbG,MAP2,4133
Paclitaxel,DB01229,BINDS_CbG,ABCB1,5243
Paclitaxel,DB01229,BINDS_CbG,CYP3A7,1551
Paclitaxel,DB01229,BINDS_CbG,TUBB4B,10383
Paclitaxel,DB01229,BINDS_CbG,CYP3A5,1577
Paclitaxel,DB01229,BINDS_CbG,ABCB11,8647
Paclitaxel,DB01229,BINDS_CbG,TUBB,203068
Paclitaxel,DB01229,BINDS_CbG,CYP1B1,1545
Paclitaxel,DB01229,BINDS_CbG,ABCC2,1244
Paclitaxel,DB01229,BINDS_CbG,MAPT,4137
Paclitaxel,DB01229,BINDS_CbG,CYP2C8,1558
Paclitaxel,DB01229,BINDS_CbG,ABCC10,89845
Paclitaxel,DB01229,BINDS_CbG,CYP3A4,1576
Paclitaxel,DB01229,BINDS_CbG,ABCG2,9429
Paclitaxel,DB01229,BINDS_CbG,SLCO1B3,28234
Paclitaxel,DB01229,BINDS_CbG,ABCC1,4363
Cyclophosphamide,DB00531,BINDS_CbG,CYP2C8,1558
Cyclophosphamide,DB00531,BINDS_CbG,ABCB1,5243
Cyclophosphamide,DB00531,BINDS_CbG,CYP2A6,1548
Cyclophosphamide,DB00531,BINDS_CbG,CYP2C18,1562
