"","name","Category"
"1017","PRKD3","Gene"
"1018","TESK1","Gene"
"1019","AXL","Gene"
"1020","MERTK","Gene"
"1021","DSTYK","Gene"
"1022","EPHA4","Gene"
"1023","STK4","Gene"
"1024","PTK2B","Gene"
"1025","TEK","Gene"
"1026","ALK","Gene"
"1027","TBK1","Gene"
"1028","ACVR1B","Gene"
"1029","FES","Gene"
"1030","STK35","Gene"
"1031","BLK","Gene"
"1032","RPS6KB1","Gene"
"1033","SLC19A1","Gene"
"1034","DHFR","Gene"
"1035","CCR5","Gene"
"1036","GLRB","Gene"
"1037","ND1","Gene"
"1038","PTGER2","Gene"
"1039","SLCO2A1","Gene"
"1040","PTGER1","Gene"
"1041","PTGIR","Gene"
"1042","PTGIS","Gene"
"1043","SLC7A1","Gene"
"1044","KARS","Gene"
"1045","SLC7A2","Gene"
"1046","PLA2G4A","Gene"
"1047","CHD1","Gene"
"1048","YWHAG","Gene"
"1049","SLC18A2","Gene"
"1050","SLC18A1","Gene"
"1051","SLC22A10","Gene"
"1052","PADI4","Gene"
"1053","PADI2","Gene"
"1054","DDAH2","Gene"
"1055","ASS1","Gene"
"1056","DDAH1","Gene"
"1057","OTC","Gene"
"1058","HBA1","Gene"
"1059","HBA2","Gene"
"1060","CYP3A43","Gene"
"1061","SERPIND1","Gene"
"1062","SERPINC1","Gene"
"1063","S100A2","Gene"
"1064","S100A13","Gene"
"1065","S100B","Gene"
"1066","S100A1","Gene"
"1067","S100A12","Gene"
"1068","PRPF4B","Gene"
"1069","SBK1","Gene"
"1070","MAP2K1","Gene"
"1071","IRAK4","Gene"
"1072","HUNK","Gene"
"1073","PHKG1","Gene"
"1074","MAP4K4","Gene"
"1075","PRKAA1","Gene"
"1076","PAK3","Gene"
"1077","RPS6KA1","Gene"
"1078","CSNK1A1","Gene"
"1079","TNIK","Gene"
"1080","STK38","Gene"
"1081","CSNK1G2","Gene"
"1082","RIOK1","Gene"
"1083","CSNK2A1","Gene"
"1084","CDK16","Gene"
"1085","RPS6KA5","Gene"
"1086","STK11","Gene"
"1087","CHEK2","Gene"
"1088","BRD4","Gene"
"1089","STK24","Gene"
"1090","CSNK1E","Gene"
"1091","CLK4","Gene"
"1092","TLK2","Gene"
"1093","CLK1","Gene"
"1094","LATS2","Gene"
"1095","DAPK1","Gene"
"1096","PKN1","Gene"
"1097","SGK3","Gene"
"1098","GRK4","Gene"
"1099","RPS6KA3","Gene"
"1100","MAP2K2","Gene"
"1101","INSR","Gene"
"1102","PRKAA2","Gene"
"1103","STK17A","Gene"
"1104","HIPK3","Gene"
"1105","ICK","Gene"
"1106","RPS6KA2","Gene"
"1107","STK17B","Gene"
"1108","NUAK1","Gene"
"1109","CDK14","Gene"
"1110","STK39","Gene"
"1111","PRPF4","Gene"
"1112","SNRK","Gene"
"1113","ERN1","Gene"
"1114","GPR55","Gene"
"1115","SLC2A9","Gene"
"1116","PANX1","Gene"
"1117","ABCC6","Gene"
"1118","TBXAS1","Gene"
"1119","ACAT1","Gene"
"1120","PLA2G1B","Gene"
"1121","KCNJ8","Gene"
"1122","ADK","Gene"
"1123","ADH6","Gene"
"1124","PTGR2","Gene"
"1125","GLO1","Gene"
"1126","UGT1A9","Gene"
"1127","AKR1C3","Gene"
"1128","ESRRA","Gene"
"1129","FABP2","Gene"
"1130","ESR2","Gene"
"1131","ALPPL2","Gene"
"1132","ALPL","Gene"
"1133","ENPP1","Gene"
"1134","MAP1A","Gene"
"1135","CASP3","Gene"
"1136","IL1B","Gene"
"1137","VEGFA","Gene"
"1138","CASP1","Gene"
"1139","SLC51B","Gene"
"1140","SLC51A","Gene"
"1141","MTOR","Gene"
"1142","SDHD","Gene"
"1143","GLUD1","Gene"
"1144","DNMT3A","Gene"
"1145","DNMT1","Gene"
"1146","CCND1","Gene"
"1147","AKT1","Gene"
"1148","MAPK3","Gene"
"1149","KIF11","Gene"
"1150","AOC3","Gene"
"1151","GPT","Gene"
"1152","ABAT","Gene"
"1153","GPT2","Gene"
"1154","NAGPA","Gene"
"1155","B4GALT4","Gene"
"1156","B4GALT3","Gene"
"1157","B4GALT1","Gene"
"1158","RENBP","Gene"
"1159","NAGK","Gene"
"1160","B4GALT2","Gene"
"1161","NAGLU","Gene"
"1162","UGT1A4","Gene"
"1163","CYP4B1","Gene"
"1164","SCN7A","Gene"
"1165","CYP2A13","Gene"
"1166","PTGER3","Gene"
"1167","PTGER4","Gene"
"1168","SSTR2","Gene"
"1169","TF","Gene"
"1170","SOD1","Gene"
"1171","MT1A","Gene"
"1172","MT2A","Gene"
"1173","ATP7A","Gene"
"1174","GSTT1","Gene"
"1175","ATP7B","Gene"
"1176","GSTP1","Gene"
"1177","SLC31A1","Gene"
"1178","SLC31A2","Gene"
"1179","PCCB","Gene"
"1180","BCAT1","Gene"
"1181","VARS","Gene"
"1182","PDE1B","Gene"
"1183","PDE1A","Gene"
"1184","NR1H4","Gene"
"1185","EPHX2","Gene"
"1186","ARAF","Gene"
"1187","ACSS1","Gene"
"1188","ACVRL1","Gene"
"1189","ADCY1","Gene"
"1190","AMHR2","Gene"
"1191","ACSS2","Gene"
"1192","NAE1","Gene"
"1193","ASNA1","Gene"
"1194","ABCG1","Gene"
"1195","HSPA1A","Gene"
"1196","AFG3L2","Gene"
"1197","HSPA1B","Gene"
"1198","ACSL1","Gene"
"1199","ADRBK2","Gene"
"1200","ABCC9","Gene"
"1201","NT5C2","Gene"
"1202","ABCA1","Gene"
"1203","NPR1","Gene"
"1204","ALDH2","Gene"
"1205","ADH1A","Gene"
"1206","ADH1B","Gene"
"1207","ADH1C","Gene"
"1208","CAT","Gene"
"1209","ACSL4","Gene"
"1210","UGT2B15","Gene"
"1211","PLAT","Gene"
"1212","PDPK1","Gene"
"1213","MAPK14","Gene"
"1214","ADA","Gene"
"1215","AVPR1A","Gene"
"1216","IARS","Gene"
"1217","MAT2A","Gene"
"1218","MAT2B","Gene"
"1219","MSRB1","Gene"
"1220","METAP2","Gene"
"1221","BHMT2","Gene"
"1222","MTR","Gene"
"1223","MTRR","Gene"
"1224","MAT1A","Gene"
"1225","MARS","Gene"
"1226","MSRB2","Gene"
"1227","MARS2","Gene"
"1228","MSRA","Gene"
"1229","BHMT","Gene"
"1230","RFK","Gene"
"1231","BLVRB","Gene"
"1232","GABBR1","Gene"
"1233","SLC12A6","Gene"
"1234","SLC12A4","Gene"
"1235","SLC12A7","Gene"
"1236","SLC12A2","Gene"
"1237","KCNQ5","Gene"
"1238","NR5A1","Gene"
"1239","SOAT1","Gene"
"1240","MTTP","Gene"
"1241","SOAT2","Gene"
"1242","TERT","Gene"
"1243","FASN","Gene"
"1244","CCKBR","Gene"
"1245","CES2","Gene"
"1246","IMPDH2","Gene"
"1247","IMPDH1","Gene"
"1248","UGT1A8","Gene"
"1249","UGT1A6","Gene"
"1250","UGT1A7","Gene"
"1251","UGT1A10","Gene"
"1252","FDXR","Gene"
"1253","ACOX1","Gene"
"1254","IVD","Gene"
"1255","IL4I1","Gene"
"1256","ACADS","Gene"
"1257","ERO1LB","Gene"
"1258","DPYD","Gene"
"1259","GCDH","Gene"
"1260","DAO","Gene"
"1261","ACAD8","Gene"
"1262","AIFM1","Gene"
"1263","NQO2","Gene"
"1264","GFER","Gene"
"1265","CYB5R1","Gene"
"1266","CYB5R3","Gene"
"1267","GSR","Gene"
"1268","ACADM","Gene"
"1269","GANC","Gene"
"1270","GANAB","Gene"
"1271","SLC4A10","Gene"
"1272","SLC4A4","Gene"
"1273","SLC4A7","Gene"
"1274","SLC4A8","Gene"
"1275","CARTPT","Gene"
"1276","LIG3","Gene"
"1277","BLMH","Gene"
"1278","KCNJ5","Gene"
"1279","CFTR","Gene"
"1280","CPT1A","Gene"
"1281","LTB4R","Gene"
"1282","PRDX5","Gene"
"1283","PDE2A","Gene"
"1284","PDE10A","Gene"
"1285","PLOD2","Gene"
"1286","EGLN2","Gene"
"1287","TMLHE","Gene"
"1288","P3H2","Gene"
"1289","P3H3","Gene"
"1290","ALKBH3","Gene"
"1291","PLOD3","Gene"
"1292","BBOX1","Gene"
"1293","P4HA1","Gene"
"1294","PLOD1","Gene"
"1295","OGFOD2","Gene"
"1296","P3H1","Gene"
"1297","SLC23A1","Gene"
"1298","ALKBH2","Gene"
"1299","EGLN3","Gene"
"1300","PAM","Gene"
"1301","EGLN1","Gene"
"1302","PHYH","Gene"
"1303","P4HTM","Gene"
"1304","DBH","Gene"
"1305","CHRNA10","Gene"
"1306","CHRNA5","Gene"
"1307","ACACA","Gene"
"1308","PC","Gene"
"1309","HLCS","Gene"
"1310","MCCC1","Gene"
"1311","MCCC2","Gene"
"1312","PCCA","Gene"
"1313","SLC5A6","Gene"
"1314","CASR","Gene"
"1315","GGCX","Gene"
"1316","SLC6A1","Gene"
"1317","PDE3B","Gene"
"1318","SLC2A1","Gene"
"1319","PTPN1","Gene"
"1320","FABP4","Gene"
"1321","FABP5","Gene"
"1322","F12","Gene"
"1323","AKR1B1","Gene"
"1324","SDHC","Gene"
"1325","SUCLG1","Gene"
"1326","SLC13A3","Gene"
"1327","HSD17B6","Gene"
"1328","OXCT1","Gene"
"1329","ALDH5A1","Gene"
"1330","SUCLG2","Gene"
"1331","SUCLA2","Gene"
"1332","P4HA2","Gene"
"1333","SDHA","Gene"
"1334","SLC25A10","Gene"
"1335","ASPH","Gene"
"1336","POMC","Gene"
"1337","ABCG5","Gene"
"1338","ANPEP","Gene"
"1339","ABCG8","Gene"
"1340","NPC1L1","Gene"
"1341","FARSB","Gene"
"1342","FARSA","Gene"
"1343","FARS2","Gene"
"1344","TAT","Gene"
"1345","LARS2","Gene"
"1346","LARS","Gene"
"1347","BCAT2","Gene"
"1348","UGCG","Gene"
"1349","GBA2","Gene"
"1350","AGTR2","Gene"
"1351","RALBP1","Gene"
"1352","TUBA4A","Gene"
"1353","PTGDR","Gene"
"1354","NDUFS1","Gene"
"1355","NDUFA4L2","Gene"
"1356","NDUFC1","Gene"
"1357","NDUFA1","Gene"
"1358","NDUFS5","Gene"
"1359","NDUFA2","Gene"
"1360","NDUFC2","Gene"
"1361","NDUFV1","Gene"
"1362","NDUFAF1","Gene"
"1363","NDUFB6","Gene"
"1364","NDUFB3","Gene"
"1365","NDUFB4","Gene"
"1366","ND5","Gene"
"1367","ND6","Gene"
"1368","NDUFS4","Gene"
"1369","NDUFB2","Gene"
"1370","NDUFAF4","Gene"
"1371","NDUFA8","Gene"
"1372","NDUFS8","Gene"
"1373","NDUFB5","Gene"
"1374","NDUFB11","Gene"
"1375","SLC29A4","Gene"
"1376","NDUFV2","Gene"
"1377","NDUFA11","Gene"
"1378","NDUFB10","Gene"
"1379","NDUFB9","Gene"
"1380","ND2","Gene"
"1381","NDUFA5","Gene"
"1382","NDUFAB1","Gene"
"1383","NDUFA12","Gene"
"1384","PRKAB1","Gene"
"1385","NDUFA4","Gene"
"1386","NDUFV3","Gene"
"1387","ND4L","Gene"
"1388","NDUFAF3","Gene"
"1389","ND3","Gene"
"1390","NDUFAF2","Gene"
"1391","ND4","Gene"
"1392","NDUFS7","Gene"
"1393","NDUFA7","Gene"
"1394","NDUFB1","Gene"
"1395","NDUFS2","Gene"
"1396","NDUFB7","Gene"
"1397","NDUFA6","Gene"
"1398","PSMD2","Gene"
"1399","PSMB1","Gene"
"1400","CTSG","Gene"
"1401","PSMA1","Gene"
"1402","PSMB8","Gene"
"1403","PSMB5","Gene"
"1404","PSMD1","Gene"
"1405","FAAH","Gene"
"1406","PIM1","Gene"
"1407","HNMT","Gene"
"1408","CALY","Gene"
"1409","FMO3","Gene"
"1410","HSP90B1","Gene"
"1411","TLR8","Gene"
"1412","ACADSB","Gene"
"1413","EPRS","Gene"
"1414","PROSC","Gene"
"1415","PPIH","Gene"
"1416","PPIC","Gene"
"1417","PARS2","Gene"
"1418","L3HYPDH","Gene"
"1419","PRODH","Gene"
"1420","PYCR2","Gene"
"1421","PYCRL","Gene"
"1422","PPIG","Gene"
"1423","KCNK1","Gene"
"1424","KCNK6","Gene"
"1425","MUT","Gene"
"1426","MMAA","Gene"
"1427","CASP9","Gene"
"1428","MMAB","Gene"
"1429","AMN","Gene"
"1430","TCN2","Gene"
"1431","MMACHC","Gene"
"1432","TCN1","Gene"
"1433","CUBN","Gene"
"1434","PSIP1","Gene"
"1435","EIF4E","Gene"
"1436","FGF2","Gene"
"1437","HSPA5","Gene"
"1438","NFKBIA","Gene"
"1439","AGXT2","Gene"
"1440","AARS","Gene"
"1441","PHYKPL","Gene"
"1442","KYNU","Gene"
"1443","SLC1A4","Gene"
"1444","AARS2","Gene"
"1445","TNNC2","Gene"
"1446","FCER1G","Gene"
"1447","FCER1A","Gene"
"1448","PGD","Gene"
"1449","MAPK11","Gene"
"1450","ZAK","Gene"
"1451","AQP1","Gene"
"1452","TYR","Gene"
"1453","AKR1D1","Gene"
"1454","IMPA1","Gene"
"1455","IMPA2","Gene"
"1456","GSK3B","Gene"
"1457","GSK3A","Gene"
"1458","GRIA3","Gene"
"1459","ARG2","Gene"
"1460","OAZ3","Gene"
"1461","OAZ1","Gene"
"1462","OAT","Gene"
"1463","OAZ2","Gene"
"1464","GATM","Gene"
"1465","SLC25A15","Gene"
"1466","SLC25A2","Gene"
"1467","ARG1","Gene"
"1468","IL5","Gene"
"1469","NFKB1","Gene"
"1470","ACE2","Gene"
"1471","PDXK","Gene"
"1472","TPK1","Gene"
"1473","HPGDS","Gene"
"1474","TBXA2R","Gene"
"1475","TRPV1","Gene"
"1476","CNR1","Gene"
"1477","SULT1E1","Gene"
"1478","SULT1A1","Gene"
"1479","GUCY1A3","Gene"
"1480","GUCY1A2","Gene"
"1481","GUCY1B3","Gene"
"1482","IDO1","Gene"
"1483","WARS","Gene"
"1484","WARS2","Gene"
"1485","TDO2","Gene"
"1486","A2M","Gene"
"1487","IDE","Gene"
"1488","FBP1","Gene"
"1489","HINT1","Gene"
"1490","PYGL","Gene"
"1491","PRKAB2","Gene"
"1492","AMPD1","Gene"
"1493","DPP9","Gene"
"1494","OPRL1","Gene"
"1495","S100P","Gene"
"1496","PRKCA","Gene"
"1497","PRKCD","Gene"
"1498","CYP27A1","Gene"
"1499","CTSK","Gene"
"1500","CELA1","Gene"
"1501","CTSS","Gene"
"1502","CMA1","Gene"
"1503","NNMT","Gene"
"1504","QPRT","Gene"
"1505","HCAR3","Gene"
"1506","HCAR2","Gene"
"1507","CD163","Gene"
"1508","MAEA","Gene"
"1509","TNFSF11","Gene"
"1510","CDH5","Gene"
"1511","FABP3","Gene"
"1512","FADS1","Gene"
"1513","ELOVL4","Gene"
"1514","MGST2","Gene"
"1515","KCNQ1","Gene"
"1516","TOP1MT","Gene"
"1517","TOP1","Gene"
"1518","CPT2","Gene"
"1519","ATIC","Gene"
"1520","HPD","Gene"
"1521","AKR1C2","Gene"
"1522","PGRMC1","Gene"
"1523","GC","Gene"
"1524","CDC25A","Gene"
"1525","CYP2R1","Gene"
"1526","PON3","Gene"
"1527","ITGAL","Gene"
"1528","CROT","Gene"
"1529","SLC25A20","Gene"
"1530","SLC25A29","Gene"
"1531","CRAT","Gene"
"1532","SLC25A5","Gene"
"1533","SMPD1","Gene"
"1534","CLCNKA","Gene"
"1535","ATP6V1B2","Gene"
"1536","SMPD4","Gene"
"1537","ATP8A1","Gene"
"1538","PISD","Gene"
"1539","DGKG","Gene"
"1540","DGKD","Gene"
"1541","SMPD3","Gene"
"1542","PTDSS2","Gene"
"1543","SCARB1","Gene"
"1544","PTDSS1","Gene"
"1545","SHMT1","Gene"
"1546","BAAT","Gene"
"1547","ALAS1","Gene"
"1548","SLC6A9","Gene"
"1549","GCAT","Gene"
"1550","PIPOX","Gene"
"1551","GARS","Gene"
"1552","GLYATL1","Gene"
"1553","SHMT2","Gene"
"1554","GPR18","Gene"
"1555","ALAS2","Gene"
"1556","GLDC","Gene"
"1557","GCSH","Gene"
"1558","GNMT","Gene"
"1559","GLYAT","Gene"
"1560","NOXO1","Gene"
"1561","CTNS","Gene"
"1562","SLC3A1","Gene"
"1563","SLC7A9","Gene"
"1564","FMO1","Gene"
"1565","EBPL","Gene"
"1566","CCL2","Gene"
"1567","ATP4A","Gene"
"1568","ATP4B","Gene"
"1569","MMP11","Gene"
"1570","MMP28","Gene"
"1571","MMP17","Gene"
"1572","MMP7","Gene"
"1573","MMP23B","Gene"
"1574","MMP8","Gene"
"1575","MMP16","Gene"
"1576","MMP14","Gene"
"1577","MMP25","Gene"
"1578","MMP15","Gene"
"1579","MMP1","Gene"
"1580","MMP3","Gene"
"1581","MMP10","Gene"
"1582","MMP19","Gene"
"1583","NT5E","Gene"
"1584","GGPS1","Gene"
"1585","RBP1","Gene"
"1586","CYP26A1","Gene"
"1587","PRNP","Gene"
"1588","DHRS3","Gene"
"1589","RDH11","Gene"
"1590","RBP4","Gene"
"1591","RBP7","Gene"
"1592","RDH12","Gene"
"1593","LRAT","Gene"
"1594","RETSAT","Gene"
"1595","ALDH1A3","Gene"
"1596","RDH14","Gene"
"1597","RBP5","Gene"
"1598","RDH13","Gene"
"1599","DHRS4","Gene"
"1600","RDH5","Gene"
"1601","DIO1","Gene"
"1602","SST","Gene"
"1603","IFNG","Gene"
"1604","FTCD","Gene"
"1605","MTFMT","Gene"
"1606","ALDH1L1","Gene"
"1607","MTHFD1","Gene"
"1608","AMT","Gene"
"1609","GNG2","Gene"
"1610","KCNJ3","Gene"
"1611","CXCR4","Gene"
"1612","HSD3B2","Gene"
"1613","SSTR1","Gene"
"1614","HAL","Gene"
"1615","HARS","Gene"
"1616","HDC","Gene"
"1617","NAT1","Gene"
"1618","ASL","Gene"
"1619","AZIN2","Gene"
"1620","DHODH","Gene"
"1621","PSMB10","Gene"
"1622","PON1","Gene"
"1623","NCOA3","Gene"
"1624","PNLIP","Gene"
"1625","PLA2G7","Gene"
"1626","DAGLB","Gene"
"1627","ABHD12","Gene"
"1628","ABHD16A","Gene"
"1629","SHH","Gene"
"1630","SMO","Gene"
"1631","KCNMB1","Gene"
"1632","KCNN2","Gene"
"1633","KCNN3","Gene"
"1634","KCNMB3","Gene"
"1635","KCNMB4","Gene"
"1636","DPP8","Gene"
"1637","PLCL1","Gene"
"1638","PLA2G6","Gene"
"1639","GART","Gene"
"1640","POLB","Gene"
"1641","DCTD","Gene"
"1642","F10","Gene"
"1643","PDE11A","Gene"
"1644","PDE1C","Gene"
"1645","PDE6D","Gene"
"1646","PDE6G","Gene"
"1647","DDR2","Gene"
"1648","FRK","Gene"
"1649","MME","Gene"
"1650","PTPN7","Gene"
"1651","DGUOK","Gene"
"1652","FFAR1","Gene"
"1653","ACSL3","Gene"
"1654","MT3","Gene"
"1655","CALR","Gene"
"1656","POLE3","Gene"
"1657","RRM2B","Gene"
"1658","POLE2","Gene"
"1659","POLE4","Gene"
"1660","CDK2","Gene"
"1661","DMPK","Gene"
"1662","TLK1","Gene"
"1663","STK25","Gene"
"1664","HCK","Gene"
"1665","SRMS","Gene"
"1666","CLK3","Gene"
"1667","STK26","Gene"
"1668","CSK","Gene"
"1669","EPHB3","Gene"
"1670","VRK2","Gene"
"1671","BMX","Gene"
"1672","PLK2","Gene"
"1673","EIF2AK1","Gene"
"1674","BCR","Gene"
"1675","WEE1","Gene"
"1676","GRIK3","Gene"
"1677","GRIK5","Gene"
"1678","ABCA3","Gene"
"1679","DDR1","Gene"
"1680","NARS","Gene"
"1681","NARS2","Gene"
"1682","ASRGL1","Gene"
"1683","CTSV","Gene"
"1684","HDAC4","Gene"
"1685","HDAC9","Gene"
"1686","HDAC3","Gene"
"1687","HDAC8","Gene"
"1688","HDAC1","Gene"
"1689","NCOR1","Gene"
"1690","HDAC11","Gene"
"1691","FGA","Gene"
"1692","FGB","Gene"
"1693","EGF","Gene"
"1694","FGG","Gene"
"1695","MAPK8","Gene"
"1696","CDC42BPB","Gene"
"1697","TRPM8","Gene"
"1698","TRPV3","Gene"
"1699","NGF","Gene"
"1700","DPEP1","Gene"
"1701","UGT2B17","Gene"
"1702","YARS","Gene"
"1703","PAICS","Gene"
"1704","LYZ","Gene"
"1705","ADSS","Gene"
"1706","ACY3","Gene"
"1707","GOT2","Gene"
"1708","RNASE1","Gene"
"1709","SLC25A12","Gene"
"1710","ADSSL1","Gene"
"1711","DARS2","Gene"
"1712","DARS","Gene"
"1713","SLC25A13","Gene"
"1714","POLA2","Gene"
"1715","CPS1","Gene"
"1716","KCNS3","Gene"
"1717","KCNA2","Gene"
"1718","KCNA5","Gene"
"1719","KCNA3","Gene"
"1720","KCNC4","Gene"
"1721","CA11","Gene"
"1722","CA8","Gene"
"1723","CA13","Gene"
"1724","SCN3B","Gene"
"1725","SCN4B","Gene"
"1726","SIRT5","Gene"
"1727","P2RX4","Gene"
"1728","SIRT1","Gene"
"1729","TARS","Gene"
"1730","THNSL1","Gene"
"1731","TARS2","Gene"
"1732","LIAS","Gene"
"1733","SLC2A2","Gene"
"1734","SMOX","Gene"
"1735","SAT2","Gene"
"1736","SAT1","Gene"
"1737","SMS","Gene"
"1738","ODC1","Gene"
"1739","FGFR4","Gene"
"1740","THBD","Gene"
"1741","DLG4","Gene"
"1742","S1PR5","Gene"
"1743","S1PR3","Gene"
"1744","CYP4F12","Gene"
"1745","S1PR4","Gene"
"1746","S1PR1","Gene"
"1747","CYP4F2","Gene"
"1748","SPHK1","Gene"
"1749","SRD5A1","Gene"
"1750","PRLR","Gene"
"1751","PCYT2","Gene"
"1752","PCYT1A","Gene"
"1753","PGK1","Gene"
"1754","GSTM5","Gene"
"1755","GSTM3","Gene"
"1756","HAGH","Gene"
"1757","GSTO1","Gene"
"1758","ESD","Gene"
"1759","MGST3","Gene"
"1760","GSTK1","Gene"
"1761","GSTM2","Gene"
"1762","GPX1","Gene"
"1763","GPX7","Gene"
"1764","GPX4","Gene"
"1765","GSTA4","Gene"
"1766","GSTA3","Gene"
"1767","GPX6","Gene"
"1768","GSTM4","Gene"
"1769","GLRX","Gene"
"1770","GPX2","Gene"
"1771","GGT1","Gene"
"1772","GPX3","Gene"
"1773","GSTZ1","Gene"
"1774","GLRX2","Gene"
"1775","MGST1","Gene"
"1776","TXNDC12","Gene"
"1777","GSTA5","Gene"
"1778","IL3","Gene"
"1779","UPP2","Gene"
"1780","UMPS","Gene"
"1781","UPP1","Gene"
"1782","OGDH","Gene"
"1783","SV2A","Gene"
"1784","STS","Gene"
"1785","KLF5","Gene"
"1786","AMD1","Gene"
"1787","SRM","Gene"
"1788","HSD11B1","Gene"
"1789","PPP2CA","Gene"
"1790","SEC14L2","Gene"
"1791","PPP2CB","Gene"
"1792","DGKA","Gene"
"1793","TTPA","Gene"
"1794","HMOX1","Gene"
"1795","SEC14L4","Gene"
"1796","PRKCB","Gene"
"1797","TUBE1","Gene"
"1798","TUBG1","Gene"
"1799","TUBD1","Gene"
"1800","NPR2","Gene"
"1801","PLD2","Gene"
"1802","SLC44A1","Gene"
"1803","SLC44A4","Gene"
"1804","CHKA","Gene"
"1805","SLC44A2","Gene"
"1806","SLC44A3","Gene"
"1807","CEPT1","Gene"
"1808","CHDH","Gene"
"1809","PLD1","Gene"
"1810","CHKB","Gene"
"1811","CBR3","Gene"
"1812","AKR1A1","Gene"
"1813","ABCB8","Gene"
"1814","RPL3","Gene"
"1815","PROZ","Gene"
"1816","F9","Gene"
"1817","F7","Gene"
"1818","VKORC1L1","Gene"
"1819","BDKRB2","Gene"
"1820","PKLR","Gene"
"1821","PDHB","Gene"
"1822","PKM","Gene"
"1823","SLC16A5","Gene"
"1824","SLC16A4","Gene"
"1825","SLC16A6","Gene"
"1826","TAP1","Gene"
"1827","PIK3C2B","Gene"
"1828","SELE","Gene"
"1829","NPPB","Gene"
"1830","HIF1A","Gene"
"1831","VCAM1","Gene"
"1832","EPHB1","Gene"
"1833","TEC","Gene"
"1834","ITGA2B","Gene"
"1835","ALAD","Gene"
"1836","ABCA5","Gene"
"1837","CCKAR","Gene"
"1838","GP9","Gene"
"1839","PTAFR","Gene"
"1840","ONECUT1","Gene"
"1841","ALPP","Gene"
"1842","AFP","Gene"
"1843","DLAT","Gene"
"1844","CCK","Gene"
"1845","SCT","Gene"
"1846","JAG1","Gene"
"1847","PKHD1","Gene"
"1848","KPNA5","Gene"
"1849","POLI","Gene"
"1850","ZFX","Gene"
"1851","KAT2A","Gene"
"1852","SLC4A1AP","Gene"
"1853","MSANTD4","Gene"
"1854","CLUH","Gene"
"1855","RNF138","Gene"
"1856","EXOSC8","Gene"
"1857","ERLIN1","Gene"
"1858","VPS54","Gene"
"1859","UBE2D2","Gene"
"1860","VPS16","Gene"
"1861","DUSP26","Gene"
"1862","ICA1L","Gene"
"1863","DOK3","Gene"
"1864","TMEM62","Gene"
"1865","USP44","Gene"
"1866","MRPS27","Gene"
"1867","ZNF697","Gene"
"1868","HSPG2","Gene"
"1869","DSC2","Gene"
"1870","DDX51","Gene"
"1871","MIER1","Gene"
"1872","MTRF1","Gene"
"1873","LRP12","Gene"
"1874","MSL2","Gene"
"1875","TCEB1","Gene"
"1876","ALDH18A1","Gene"
"1877","C15orf57","Gene"
"1878","ZFR","Gene"
"1879","AAMP","Gene"
"1880","NECAP2","Gene"
"1881","C5orf45","Gene"
"1882","QTRT1","Gene"
"1883","SLC25A44","Gene"
"1884","C3orf18","Gene"
"1885","HNRNPA2B1","Gene"
"1886","RPL32","Gene"
"1887","PLCL2","Gene"
"1888","NFE2L2","Gene"
"1889","NT5C3B","Gene"
"1890","ENO1","Gene"
"1891","TRMT6","Gene"
"1892","AMOT","Gene"
"1893","C11orf95","Gene"
"1894","CRAMP1L","Gene"
"1895","RTN1","Gene"
"1896","SYNE1","Gene"
"1897","DVL1","Gene"
"1898","TNFRSF17","Gene"
"1899","VBP1","Gene"
"1900","CEP41","Gene"
"1901","CRELD2","Gene"
"1902","CLIP4","Gene"
"1903","GIMAP1","Gene"
"1904","KLF8","Gene"
"1905","SOX2","Gene"
"1906","FGF7","Gene"
"1907","FBXO38","Gene"
"1908","SKIV2L","Gene"
"1909","RNF122","Gene"
"1910","FUNDC1","Gene"
"1911","TNNI1","Gene"
"1912","MYL6B","Gene"
"1913","TADA3","Gene"
"1914","SHOX2","Gene"
"1915","GPR4","Gene"
"1916","PCSK7","Gene"
"1917","NAB2","Gene"
"1918","TRMU","Gene"
"1919","PIGQ","Gene"
"1920","GADD45B","Gene"
"1921","MRPS31","Gene"
"1922","FCRL4","Gene"
"1923","TST","Gene"
"1924","PACRGL","Gene"
"1925","INTS9","Gene"
"1926","EPCAM","Gene"
"1927","ZNF397","Gene"
"1928","HEXIM1","Gene"
"1929","DET1","Gene"
"1930","TIMP4","Gene"
"1931","PLEKHA4","Gene"
"1932","COL12A1","Gene"
"1933","CHD7","Gene"
"1934","PICALM","Gene"
"1935","MVP","Gene"
"1936","RNF170","Gene"
"1937","MYO9B","Gene"
"1938","METTL25","Gene"
"1939","TRIM3","Gene"
"1940","PLEKHO2","Gene"
"1941","GRINA","Gene"
"1942","IDUA","Gene"
"1943","TMED7","Gene"
"1944","TMOD1","Gene"
"1945","MAST4","Gene"
"1946","HELZ","Gene"
"1947","C9orf91","Gene"
"1948","MDH1","Gene"
"1949","ERO1L","Gene"
"1950","CH25H","Gene"
"1951","NPM1","Gene"
"1952","ZFP91","Gene"
"1953","CCDC107","Gene"
"1954","TINF2","Gene"
"1955","RNF113A","Gene"
"1956","SP2","Gene"
"1957","TRIB2","Gene"
"1958","DOCK6","Gene"
"1959","ADAT2","Gene"
"1960","NUDT5","Gene"
"1961","CXCL3","Gene"
"1962","RNF14","Gene"
"1963","SCAF11","Gene"
"1964","TMEM2","Gene"
"1965","RAB3IP","Gene"
"1966","ZCCHC14","Gene"
"1967","PCMTD2","Gene"
"1968","ARMCX3","Gene"
